,Spotify ID,artists_id,track_name,album_name,artists,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
208,54aQE973UZ9qjrPuRQm3pM,2bxxlINUlcMQQb39K7IopR,Girlfriend,AM,Abraham Mateo,2013-11-11,214400,38,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop",0.671,0.645,8,-3.524,1,0.101,0.0207,0.0,0.11,0.736,132.949,4
209,4SPqRLaD6GI2ZdF8vyctsz,"2CCgb0KApjfQDuTppovpf8,4MU4rC7z6JpqxqbHDqtz7H",No Quiero Verte,No Quiero Verte,"Rvfv,Keen Levy",2020-02-14,201142,54,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino,pop flamenco",0.795,0.638,7,-4.717,0,0.0638,0.17,0.0,0.284,0.704,104.93,4
210,3V8UKqhEK5zBkBb6d6ub8i,"5hdhHgpxyniooUiQVaPxQ0,1fux65HMCBvfJHqlBc4Nno,4q3ewBCX7sLwd24euuV69X,1TtXnWcUs0FCkaZDPGYHdf,1i8SpTcr7yvPOmcqrbnVXY,1SupJlEpv7RS2tPNRaHViT",Te Boté - Remix,Te Boté (Remix),"Nio Garcia,Casper Magico,Bad Bunny,Darell,Ozuna,Nicky Jam",2018-04-13,417920,74,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,reggaeton flow,latin hip hop,puerto rican pop",0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,4
211,2gcms0w7HTmH1sG7KsZwzO,4VVEpEhC8NcR7AqNEds42U,El Boom,El Boom,Chimbala,2019-05-03,219402,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow,rap dominicano",0.866,0.84,4,-2.591,1,0.04,0.529,0.000331,0.0514,0.936,127.996,4
212,2ER7LmiN4KPgrvWTiakuh8,"6hyLJp96VCRBPZIHEdOpf3,7gwYmU87JvQh2rueZ9D3HB",Jeans - Remix,Jeans (Remix),"Bebe DJ,Facu Franco DJ",2020-08-21,112729,34,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,previa,0.721,0.603,10,-8.978,0,0.0783,0.292,0.0,0.0812,0.855,100.015,4
213,6thg9w8KTc9RvMWK8jnxNW,7tU1VKOuxiNZwBZC6RHidA,Una En Un Millón,Una En Un Millón,Alexis y Fido,2018-01-12,208840,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,urbano latino",0.865,0.699,4,-4.921,0,0.0668,0.334,0.0,0.104,0.536,95.016,4
214,2AY1UAimvTqjJC8vDJsOyy,"4obzFoKoKRHIphyHzJ35G3,4q3ewBCX7sLwd24euuV69X",Mayores,MALA SANTA,"Becky G,Bad Bunny",2019-10-18,203186,72,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.746,0.836,5,-4.336,0,0.0445,0.145,0.00291,0.116,0.874,96.993,4
215,6G8TNOdTBpBPmDdJAvoVhA,6vPXtLmNd3mW0dd1Rb9eQ9,Enchochado de Ti,La Dura Vida del Joven Rapero,Don Patricio,2019-01-27,213373,53,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"rap canario,urbano espanol",0.556,0.507,7,-6.565,1,0.351,0.408,0.00538,0.165,0.531,180.072,4
216,25ZAibhr3bdlMCLmubZDVt,"1vyhD5VmyZ7KMfW5gqLgo5,4q3ewBCX7sLwd24euuV69X",QUE PRETENDES,OASIS,"J Balvin,Bad Bunny",2019-06-28,222346,78,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,4
217,5PX4uS1LqlWEPL69phPVQQ,"0fA0VVWsXO9YnASrzqfmYu,0SwO7SWeDHJijQ3XNS7xEE,57dN52uHvrHOxijzpIgu3E,77AiFEVeAVj2ORpC85QVJs",Pursuit Of Happiness - Extended Steve Aoki Remix,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],"Kid Cudi,MGMT,Ratatat,Steve Aoki",2012-01-01,373626,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"hip hop,ohio hip hop,pop rap,rap,alternative rock,indie rock,indietronica,modern rock,rock,brooklyn indie,edm,electro house,pop dance",0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,4
218,7kOf0qHO4Rcwk6QJifZDRJ,2R21vXR83lH98kGeO99Y66,El Manual,Emmanuel,Anuel AA,2020-05-29,210623,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.843,0.845,0,-2.344,1,0.0503,0.35,0.00168,0.0527,0.898,126.989,4
219,7ifOnwJC0oH7cfbJQbUye1,3hIPQBm8PBt8B5aahP6cVP,20 de abril,Cuentame Un Cuento,Celtas Cortos,1991-04-17,235333,60,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"cantautor,celtic rock,latin alternative,musica pitiusa,spanish new wave,spanish pop",0.611,0.866,0,-5.135,1,0.0285,0.0274,2.89e-05,0.278,0.826,114.016,4
220,6NQU0E3IXtAmQaFAZMy5Cm,2QZY375RZqUtX11Y6OaWP5,La Mujer del Pelotero,"Habia Una Vez, La Caperucita",Insurrecto,2007-09-18,227413,41,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,cubaton,0.724,0.894,2,-4.093,1,0.0608,0.0202,0.0,0.278,0.963,152.048,4
221,3kml9ZdpT7UYk1ugkjqOzt,"4VMYDCV2IEDYJArk749S6m,2R21vXR83lH98kGeO99Y66,1WMwuNKzEFtU6pPkdtryYS",Don Don,Don Don,"Daddy Yankee,Anuel AA,Kendo Kaponi",2020-09-11,275893,57,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino,reggaeton flow,trap boricua",0.838,0.819,5,-4.681,0,0.211,0.285,6.3e-05,0.224,0.656,105.027,4
222,0stKSegkdrfLTDvm5sIO38,"1fux65HMCBvfJHqlBc4Nno,2R21vXR83lH98kGeO99Y66",No Te Veo - Remix,No Te Veo,"Casper Magico,Anuel AA",2019-04-30,252440,55,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino,trap boricua",0.861,0.786,1,-3.833,1,0.229,0.485,2.44e-05,0.113,0.778,104.017,4
223,06s3QtMJVXw1AJX3UfvZG1,"2R21vXR83lH98kGeO99Y66,4q3ewBCX7sLwd24euuV69X",Hasta Que Dios Diga,Emmanuel,"Anuel AA,Bad Bunny",2020-05-29,246000,77,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,4
224,0Vckgr7ep0bqYysR8ZQbvu,5Zn0cTUwF6VjPS353kkQGk,En venta? ¡No!,Ahora o Nunca,Kulto Kultibo,2013-12-27,211877,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"rap underground espanol,spanish hip hop",0.716,0.841,1,-5.445,1,0.171,0.209,0.0,0.0869,0.778,97.152,4
225,0T3Wt63oKZDsYPV2eL5Rjy,2XnBwblw31dfGnspMIwgWz,Sun Is Shining,More Than You Know,Axwell /\ Ingrosso,2017-07-28,254653,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"edm,pop dance,progressive electro house",0.481,0.787,2,-2.974,1,0.0486,0.0819,0.0,0.0806,0.402,131.981,4
226,7FJP35tUJ2121EJsFpU1Gh,"2qxJFvFYMEDqd7ui6kSAcq,50JJSqHUf2RQ9xsHs0KMHg",Beautiful Now,True Colors,"Zedd,Jon Bellion",2015-05-15,218292,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"complextro,edm,german techno,pop,pop dance,indie pop rap",0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4
227,24B1MfdHKrRnds1Vkp9KZI,0Rsnphpom4BzfVZFtNvJJG,Calor de Verano,Calor de Verano - Single,Pilson,2013-05-29,228493,47,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro bailando,electro latino",0.744,0.772,4,-5.704,1,0.186,0.0236,0.0,0.125,0.912,130.123,4
228,6puxHBNwu2Nmm7uD3Rd2MP,5TYxZTjIPqKM8K8NuP9woO,Mala Mujer,Mala Mujer,C. Tangana,2017-05-26,222896,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.836,0.731,0,-4.572,0,0.133,0.238,2.19e-05,0.0698,0.473,100.974,4
229,2vvdTrdryjsl8DmPIMDWZU,"7qG3b048QCHVRO5Pv1T5lw,4q3ewBCX7sLwd24euuV69X",EL BAÑO,EL BAÑO,"Enrique Iglesias,Bad Bunny",2018-01-12,214520,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,latin pop,mexican pop,reggaeton,trap latino,urbano latino",0.71,0.888,6,-3.036,0,0.0382,0.259,0.0,0.0969,0.626,90.009,4
230,6Pgkp4qUoTmJIPn7ReaGxL,"1vCWHaC5f2uS3yhpwWbIA6,5JYo7gm2dkyLLlWHjxS7Dy",Without You (feat. Sandro Cavazza),AVĪCI (01),"Avicii,Sandro Cavazza",2017-08-10,181672,79,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,edm,pop,pop dance,swedish pop",0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,4
231,0mGvaKpwLYoybnIoboC3uS,5DUlefCLzVRzNWaNURTFpK,Yo Te Esperaré,3 A.M.,Cali Y El Dandee,2012-01-01,232253,70,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,electro latino,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.481,0.81,9,-5.704,1,0.133,0.234,0.0,0.0809,0.328,175.697,4
232,07p0kLnvfQQ2bLujHyzSGK,3MHaV05u0io8fQbZ2XPtlC,Rechazame,Prince Royce,Prince Royce,2010,223200,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"bachata,latin hip hop,latin pop,urbano latino",0.73,0.867,7,-1.946,1,0.0325,0.0749,6.81e-06,0.0712,0.929,130.02,4
233,2DEZmgHKAvm41k4J3R2E9Y,"4q3ewBCX7sLwd24euuV69X,4IMAo2UQchVFyPH24PAjUs,12vb80Km0Ew53ABfJOepVz",Safaera,YHLQMDLG,"Bad Bunny,Jowell & Randy,Ñengo Flow",2020-02-29,295176,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,4
234,0SqqAgdovOE24BzxIClpjw,4q3ewBCX7sLwd24euuV69X,Yo Perreo Sola,YHLQMDLG,Bad Bunny,2020-02-29,172127,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,4
235,20ZAJdsKB5IGbGj4ilRt2o,1i8SpTcr7yvPOmcqrbnVXY,Dile Que Tu Me Quieres,Dile Que Tu Me Quieres,Ozuna,2016-06-06,226400,1,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.721,0.687,1,-6.682,1,0.0782,0.0998,0.0,0.0679,0.825,175.914,4
236,0VKkyBKCXyR99navhVRqcP,21451j1KhjAiaYKflxBjr1,La player (Bandolera),La Player (Bandolera),Zion & Lennox,2018-02-23,249608,70,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,urbano latino",0.769,0.838,2,-5.238,1,0.0633,0.16,0.0,0.0935,0.602,93.996,4
237,17VsiwLi1ovKYdVUqDieGC,"2CCgb0KApjfQDuTppovpf8,3lY9Fxceu60W1rbon7PkuF,6E94QKXZv8BbO6QQJxcxLI",Prendio (Remix),Prendio (Remix),"Rvfv,Omar Montes,Daviles de Novelda",2019-12-20,191184,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino,pop flamenco",0.748,0.764,4,-5.677,0,0.0615,0.19,0.0,0.0816,0.754,125.065,4
238,3gD4J3RUHy4OUuZ3qAiaiG,1i8SpTcr7yvPOmcqrbnVXY,Caramelo,Caramelo,Ozuna,2020-06-11,217546,63,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.728,0.806,6,-3.766,1,0.0623,0.0531,0.000301,0.153,0.698,168.084,4
239,6kAY0GmP94UIiLyKuLPvDF,"6w9ToX5slZ4uIdmD17hJ3c,2jSGzJw0ebJLu7OLVSOcBP",Ponle Música,Ponle Música,"Bryant Myers,Plan B",2018-07-13,224333,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino",0.808,0.814,0,-5.451,1,0.0586,0.0167,5.04e-05,0.0591,0.708,92.024,4
240,3EWxpqOSP0KWgUmRiklqGy,"4VVEpEhC8NcR7AqNEds42U,1ackd5XprZEkH3McKbQD51,3lY9Fxceu60W1rbon7PkuF,1PrPa8zf5xW14VSJRgrCE4",Rueda - Remix,Rueda (Remix),"Chimbala,Juan Magán,Omar Montes,PV Aparataje",2020-03-19,212307,49,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow,rap dominicano,electro latino,spanish pop,flamenco urbano,urbano espanol,dembow dominicano",0.864,0.925,9,-1.879,1,0.0734,0.256,8.8e-06,0.0648,0.961,130.059,4
241,35wvL50xvKpCHEJPxLOLPI,4q3ewBCX7sLwd24euuV69X,Si Estuviésemos Juntos,X 100PRE,Bad Bunny,2018-12-23,169247,80,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.672,0.595,1,-6.828,0,0.079,0.0625,4.66e-05,0.157,0.159,171.863,4
242,6yVkakCN460KOVol9ZazjH,2R21vXR83lH98kGeO99Y66,Reggaetonera,Emmanuel,Anuel AA,2020-05-29,212312,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064,4
243,6RyuoOJXNzlVWpfC5xQyeI,"3lY9Fxceu60W1rbon7PkuF,4F4pp8NUW08JuXwnoxglpN",Alocao (With Bad Gyal),Alocao (With Bad Gyal),"Omar Montes,Bad Gyal",2019-10-24,209320,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"flamenco urbano,urbano espanol,neoperreo,rap catala,rap latina,trap catala,urbano latino",0.673,0.752,11,-4.705,0,0.0567,0.214,1.53e-06,0.106,0.699,178.005,4
244,0VLIfeftkYpJgzqUvJc0BP,"2CCgb0KApjfQDuTppovpf8,2f6TzIGIIxEuwp6o7kEbhy",Apriétala,Apriétala,"Rvfv,Pablo Mas",2019-07-31,145043,52,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino",0.897,0.683,8,-6.172,1,0.056,0.181,0.000503,0.0483,0.68,124.96,4
245,2eqDUxbd0JPEhNrJdPlHLs,"3E6xrwgnVfYCrCs0ePERDz,2DlGxzQSjYe5N6G9nkYghR,7slfeZO9LsJbWgpkIoXBUJ",Adrenalina (feat. Jennifer Lopez & Ricky Martin),El Regreso del Sobreviviente (Deluxe Edition),"Wisin,Jennifer Lopez,Ricky Martin",2014-03-18,235546,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,urbano latino,dance pop,pop,urban contemporary,latin pop,mexican pop,puerto rican pop",0.685,0.944,5,-2.793,1,0.145,0.0856,0.0,0.0927,0.757,124.987,4
246,2C2TGgFzrTRIOdQS1vUN5h,1vyhD5VmyZ7KMfW5gqLgo5,Ginza,Energía,J Balvin,2016-06-24,171093,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.73,0.809,5,-6.406,0,0.0878,0.208,0.00134,0.0805,0.825,101.972,4
247,1PtL0YQRtq3qxDGUSwZPJ5,1SupJlEpv7RS2tPNRaHViT,Travesuras,Nicky Jam Hits,Nicky Jam,2014-09-09,195453,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.77,0.79,10,-5.453,0,0.0814,0.139,0.0,0.0829,0.872,93.97,4
248,19OXtYzrJyCrQvTbfukt4H,"1r4hJ1h58CWwUQe3MxPuau,7iK8PXO48WeuP03g8YR51W",Madrid (feat. Myke Towers),PAPI JUANCHO,"Maluma,Myke Towers",2020-08-21,198569,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.764,0.741,9,-3.617,1,0.101,0.239,0.0,0.107,0.802,170.081,4
249,4MR1AZhe1p0zTuH2HGhX9L,"21451j1KhjAiaYKflxBjr1,2R21vXR83lH98kGeO99Y66,77iZVjeYoYSl5P0K9mIiUE",Guayo,Guayo,"Zion & Lennox,Anuel AA,Haze",2019-05-17,222301,53,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,urbano latino,reggaeton flow,trap boricua,trap latino,latin pop",0.774,0.774,9,-4.19,1,0.0516,0.233,7.76e-05,0.138,0.489,95.998,4
250,6zw6EBrOdGTbKzC0djTOlD,2R21vXR83lH98kGeO99Y66,Bandolera,Real Hasta la Muerte,Anuel AA,2018-07-17,190296,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.693,0.752,9,-4.108,1,0.0729,0.499,2.66e-05,0.123,0.796,185.996,4
251,23BCYF6C2RfOqTmAnO3oe3,58BvN1pGtlKYP897Qsq5QA,Multiorgasmica,Pegao en Youtube,La Mafia del Amor,2016-09-16,219130,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.783,0.607,5,-7.914,0,0.128,0.287,4.44e-06,0.063,0.899,91.996,4
252,6XBjCetHKdO5L9cwMDVffw,"2R21vXR83lH98kGeO99Y66,1pgDilWYDWLoOgGjf1iHNu",Hipócrita,Real Hasta la Muerte,"Anuel AA,Zion",2018-07-17,192000,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.79,0.858,2,-2.78,1,0.0471,0.303,0.0,0.61,0.79,92.05,4
253,4W3FJapn5CD6Fnrlfj4HFe,"5TYxZTjIPqKM8K8NuP9woO,4obzFoKoKRHIphyHzJ35G3",Booty,Booty,"C. Tangana,Becky G",2018-10-24,173366,60,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"urbano espanol,latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.825,0.771,1,-4.116,1,0.0805,0.0167,2.04e-06,0.0901,0.717,102.928,4
254,4KkUjFkcQvGvWekl8RATDn,"7gZfnEnfiaHzxARJ2LeXrf,2R21vXR83lH98kGeO99Y66",BEBE,DUMMY BOY,"6ix9ine,Anuel AA",2018-11-27,217822,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"emo rap,reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.635,0.902,0,-3.559,1,0.109,0.172,0.0,0.125,0.286,102.063,4
255,7sFYVcKSb24qg0dAkqLEFj,790FomKkXshlbRYZFtlgla,Mi Cama,Mi Cama,KAROL G,2018-05-11,151400,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.826,0.815,9,-4.773,1,0.0875,0.222,6.96e-05,0.0964,0.68,163.073,4
256,7BuHdm4lQqcyG3qTwdkxus,"1wZtkThiXbVNtj6hee6dz9,5lwmRuXgjX8xIwlnauTZIP",Aullando,Los Campeones del Pueblo The Big Leagues,"Wisin & Yandel,Romeo Santos",2018-12-14,226200,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro latino,reggaeton,trap latino,urbano latino,bachata,latin hip hop,latin pop",0.8,0.74,10,-4.52,0,0.0479,0.184,0.0,0.0558,0.775,90.035,4
257,63c2jMnVyf8dtnbaQK910d,"0VZrPa7mWAYXH4CwmYk8Km,4SzD0wClEg9NKVJZbCRFqS",Serpiente Veneno (feat. Ele A El Dominio),Serpiente Veneno (feat. Ele A El Dominio),"Kidd Keo,Ele A El Dominio",2019-04-26,268437,64,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,trap latino,trap triste,urbano espanol,urbano latino,reggaeton,reggaeton flow,trap boricua",0.918,0.527,1,-6.733,1,0.276,0.108,8.62e-05,0.0549,0.553,99.973,4
258,4R0sTxCaskwCPbzkfXHfWg,"4F4pp8NUW08JuXwnoxglpN,4RfTXjK9aiiIKDaKUHpL57",Santa María (Feat. Busy Signal),Santa Maria,"Bad Gyal,Busy Signal",2019-07-05,154933,54,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"neoperreo,rap catala,rap latina,trap catala,urbano espanol,urbano latino,dancehall,jamaican dancehall,reggae fusion",0.764,0.603,0,-6.951,1,0.328,0.0538,0.0,0.097,0.427,142.465,5
259,6mAN61JH0dzyZpWslS11jy,"1mcTU81TzQhprhouKaTkpq,329e4yvIujISKGKz1BZZbO",Fantasias,Fantasias,"Rauw Alejandro,Farruko",2019-08-29,199711,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,4
260,1nocRtwyNPVtGcIJqfgdzZ,"28gNT5KBp7IjEOQoevXf9N,4QVBYiagIaa6ZGSPMbybpy",Tutu,Tutu,"Camilo,Pedro Capó",2019-08-09,178613,64,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,latin pop,latin viral pop,reggaeton colombiano,puerto rican pop",0.731,0.832,9,-2.592,1,0.0503,0.273,0.0,0.0665,0.94,146.013,4
261,2ksOAxtIxY8yElEWw8RhgK,"2R21vXR83lH98kGeO99Y66,4VMYDCV2IEDYJArk749S6m,790FomKkXshlbRYZFtlgla,1vyhD5VmyZ7KMfW5gqLgo5,1i8SpTcr7yvPOmcqrbnVXY",China,China,"Anuel AA,Daddy Yankee,KAROL G,J Balvin,Ozuna",2019-07-19,301714,74,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino,latin hip hop,reggaeton colombiano,puerto rican pop",0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4
262,0ct6r3EGTcMLPtrXHDvVjc,1vCWHaC5f2uS3yhpwWbIA6,The Nights,The Days / Nights,Avicii,2014-01-01,176658,85,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,edm,pop,pop dance",0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4
263,0x6UyfOikAQ7GpiGaYaPey,"1ackd5XprZEkH3McKbQD51,33ScadVnbm2X8kkUqOkC6Z",Ella No Sigue Modas,The King Of Dance,"Juan Magán,Don Omar",2012-05-14,234000,50,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro latino,spanish pop,latin hip hop,puerto rican pop,reggaeton,trap latino,urbano latino",0.692,0.852,0,-4.587,1,0.0686,0.0093,0.00035,0.0225,0.895,128.026,4
264,5UqCQaDshqbIk3pkhy4Pjg,1vCWHaC5f2uS3yhpwWbIA6,Levels - Radio Edit,Levels,Avicii,2011-10-28,199906,81,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,edm,pop,pop dance",0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,4
265,5kQre7o8ky5DXeEPcyaCR1,"3MHaV05u0io8fQbZ2XPtlC,7iK8PXO48WeuP03g8YR51W",Carita de Inocente (feat. Myke Towers) - Remix,Carita de Inocente (feat. Myke Towers) [Remix],"Prince Royce,Myke Towers",2020-06-01,192698,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"bachata,latin hip hop,latin pop,urbano latino,reggaeton,trap latino",0.565,0.781,10,-3.358,0,0.061,0.364,0.0,0.0984,0.943,129.959,4
266,3umS4y3uQDkqekNjVpiRUs,1SupJlEpv7RS2tPNRaHViT,El Amante,Fénix,Nicky Jam,2017-01-20,219506,69,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.683,0.691,8,-5.533,1,0.0432,0.241,0.0,0.14,0.732,179.909,4
267,22eADXu8DfOAUEDw4vU8qy,"0qTZZWLzuD59Un5r1speHm,1vyhD5VmyZ7KMfW5gqLgo5,1i8SpTcr7yvPOmcqrbnVXY,4SsVbpTthjScTS7U2hmr1X",Ahora Dice,Ahora Dice,"Chris Jedi,J Balvin,Ozuna,Arcángel",2017-03-17,271080,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,reggaeton colombiano,puerto rican pop,latin hip hop",0.708,0.693,6,-5.516,1,0.138,0.246,0.0,0.129,0.427,143.965,4
268,5EId1m4DNwTf3at31w8bPJ,1i8SpTcr7yvPOmcqrbnVXY,El Farsante,Odisea,Ozuna,2017-08-25,233826,76,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.735,0.703,6,-4.249,1,0.0611,0.2,0.0,0.259,0.323,120.007,4
269,7LlavtPZyfhr7OxH28tKHd,1BCfXYvYcVKfcNNV7h3TKJ,Polola,Polola,Oscarcito,2018-08-10,254689,37,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,pop reggaeton,0.834,0.766,9,-3.703,1,0.21,0.0539,0.000153,0.85,0.818,90.034,4
270,5NDjHGvZ8ZlpgZWmhRGYUM,"6Ocjln6CF4WJ5z1GTmGzUH,6E94QKXZv8BbO6QQJxcxLI",Vamos Pa la Playa,Vamos Pa la Playa,"FlowZeta,Daviles de Novelda",2019-05-01,215033,1,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"flamenco urbano,pop flamenco",0.696,0.881,7,-6.027,1,0.0443,0.371,0.0,0.192,0.938,96.032,4
271,2YFJG4WtA9zuNB9qkHcOyb,5DUlefCLzVRzNWaNURTFpK,Por Siempre,3 A.M. (Deluxe),Cali Y El Dandee,2014-01-01,211586,46,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,electro latino,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.744,0.905,0,-2.834,1,0.035,0.00384,0.0,0.0782,0.691,128.064,4
272,6q8Lb50EtqNeeJXXe8mMAH,"790FomKkXshlbRYZFtlgla,2R21vXR83lH98kGeO99Y66",Culpables,Culpables,"KAROL G,Anuel AA",2018-09-14,226626,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,reggaeton flow,trap boricua",0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,4
